estado,municipio,coduf,codmun,data,casosAcumulado,casosNovos,obitosAcumulado,obitosNovos,mediamovelcaso,mediamovelobito,crescimentoobito,crescimentocasos
AL,Messias,27,270520.0,2020-07-18,301,1,11,1,5.571428571428571,0.2857142857142857,1.0,2.478566495593843
AL,Messias,27,270520.0,2020-07-19,301,0,11,0,3.2857142857142856,0.2857142857142857,1.0,2.478566495593843
AL,Messias,27,270520.0,2020-07-20,301,0,11,0,3.2857142857142856,0.2857142857142857,1.0,2.478566495593843
AL,Junqueiro,27,270400.0,2020-03-27,0,0,0,0,,,,0.0
AL,Junqueiro,27,270400.0,2020-03-28,0,0,0,0,,,,0.0
AL,Junqueiro,27,270400.0,2020-03-29,0,0,0,0,,,,0.0
AL,Junqueiro,27,270400.0,2020-03-30,0,0,0,0,,,,0.0
AL,Junqueiro,27,270400.0,2020-03-31,0,0,0,0,,,,0.0
AL,Junqueiro,27,270400.0,2020-04-01,0,0,0,0,,,,0.0
AL,Junqueiro,27,270400.0,2020-04-02,0,0,0,0,0.0,0.0,,0.0
AL,Junqueiro,27,270400.0,2020-04-03,0,0,0,0,0.0,0.0,,0.0
AL,Junqueiro,27,270400.0,2020-04-04,0,0,0,0,0.0,0.0,,0.0
AL,Junqueiro,27,270400.0,2020-04-05,0,0,0,0,0.0,0.0,,0.0
AL,Junqueiro,27,270400.0,2020-04-06,0,0,0,0,0.0,0.0,,0.0
AL,Junqueiro,27,270400.0,2020-04-07,0,0,0,0,0.0,0.0,,0.0
AL,Junqueiro,27,270400.0,2020-04-08,0,0,0,0,0.0,0.0,,0.0
AL,Junqueiro,27,270400.0,2020-04-09,0,0,0,0,0.0,0.0,,0.0
AL,Junqueiro,27,270400.0,2020-04-10,0,0,0,0,0.0,0.0,,0.0
AL,Junqueiro,27,270400.0,2020-04-11,0,0,0,0,0.0,0.0,,0.0
AL,Junqueiro,27,270400.0,2020-04-12,0,0,0,0,0.0,0.0,,0.0
AL,Junqueiro,27,270400.0,2020-04-13,0,0,0,0,0.0,0.0,,0.0
AL,Junqueiro,27,270400.0,2020-04-14,0,0,0,0,0.0,0.0,,0.0
AL,Junqueiro,27,270400.0,2020-04-15,0,0,0,0,0.0,0.0,,0.0
AL,Junqueiro,27,270400.0,2020-04-16,0,0,0,0,0.0,0.0,,0.0
AL,Junqueiro,27,270400.0,2020-04-17,0,0,0,0,0.0,0.0,,0.0
AL,Junqueiro,27,270400.0,2020-04-18,0,0,0,0,0.0,0.0,,0.0
AL,Junqueiro,27,270400.0,2020-04-19,0,0,0,0,0.0,0.0,,0.0
AL,Junqueiro,27,270400.0,2020-04-20,0,0,0,0,0.0,0.0,,0.0
AL,Junqueiro,27,270400.0,2020-04-21,0,0,0,0,0.0,0.0,,0.0
AL,Junqueiro,27,270400.0,2020-04-22,0,0,0,0,0.0,0.0,,0.0
