estado,municipio,coduf,codmun,data,casosAcumulado,casosNovos,obitosAcumulado,obitosNovos,mediamovelcaso,mediamovelobito,crescimentoobito,crescimentocasos
PI,Joca Marques,22,220545.0,2020-03-27,0,0,0,0,,,,0.0
PI,Joca Marques,22,220545.0,2020-03-28,0,0,0,0,,,,0.0
PI,Joca Marques,22,220545.0,2020-03-29,0,0,0,0,,,,0.0
PI,Joca Marques,22,220545.0,2020-03-30,0,0,0,0,,,,0.0
PI,Joca Marques,22,220545.0,2020-03-31,0,0,0,0,,,,0.0
PI,Joca Marques,22,220545.0,2020-04-01,0,0,0,0,,,,0.0
PI,Joca Marques,22,220545.0,2020-04-02,0,0,0,0,0.0,0.0,,0.0
PI,Joca Marques,22,220545.0,2020-04-03,0,0,0,0,0.0,0.0,,0.0
PI,Joca Marques,22,220545.0,2020-04-04,0,0,0,0,0.0,0.0,,0.0
PI,Joca Marques,22,220545.0,2020-04-05,0,0,0,0,0.0,0.0,,0.0
PI,Joca Marques,22,220545.0,2020-04-06,0,0,0,0,0.0,0.0,,0.0
PI,Joca Marques,22,220545.0,2020-04-07,0,0,0,0,0.0,0.0,,0.0
PI,Joca Marques,22,220545.0,2020-04-08,0,0,0,0,0.0,0.0,,0.0
PI,Joca Marques,22,220545.0,2020-04-09,0,0,0,0,0.0,0.0,,0.0
PI,Joca Marques,22,220545.0,2020-04-10,0,0,0,0,0.0,0.0,,0.0
PI,Joca Marques,22,220545.0,2020-04-11,0,0,0,0,0.0,0.0,,0.0
PI,Joca Marques,22,220545.0,2020-04-12,0,0,0,0,0.0,0.0,,0.0
PI,Joca Marques,22,220545.0,2020-04-13,0,0,0,0,0.0,0.0,,0.0
PI,Joca Marques,22,220545.0,2020-04-14,0,0,0,0,0.0,0.0,,0.0
PI,Joca Marques,22,220545.0,2020-04-15,0,0,0,0,0.0,0.0,,0.0
PI,Joca Marques,22,220545.0,2020-04-16,0,0,0,0,0.0,0.0,,0.0
PI,Joca Marques,22,220545.0,2020-04-17,0,0,0,0,0.0,0.0,,0.0
PI,Joca Marques,22,220545.0,2020-04-18,0,0,0,0,0.0,0.0,,0.0
PI,Joca Marques,22,220545.0,2020-04-19,0,0,0,0,0.0,0.0,,0.0
PI,Joca Marques,22,220545.0,2020-04-20,0,0,0,0,0.0,0.0,,0.0
PI,Joca Marques,22,220545.0,2020-04-21,0,0,0,0,0.0,0.0,,0.0
PI,Joca Marques,22,220545.0,2020-04-22,0,0,0,0,0.0,0.0,,0.0
PI,Joca Marques,22,220545.0,2020-04-23,0,0,0,0,0.0,0.0,,0.0
PI,Joca Marques,22,220545.0,2020-04-24,0,0,0,0,0.0,0.0,,0.0
PI,Joca Marques,22,220545.0,2020-04-25,0,0,0,0,0.0,0.0,,0.0
PI,Joca Marques,22,220545.0,2020-04-26,0,0,0,0,0.0,0.0,,0.0
PI,Joca Marques,22,220545.0,2020-04-27,0,0,0,0,0.0,0.0,,0.0
PI,Joca Marques,22,220545.0,2020-04-28,0,0,0,0,0.0,0.0,,0.0
PI,Joca Marques,22,220545.0,2020-04-29,0,0,0,0,0.0,0.0,,0.0
PI,Joca Marques,22,220545.0,2020-04-30,0,0,0,0,0.0,0.0,,0.0
PI,Joca Marques,22,220545.0,2020-05-01,0,0,0,0,0.0,0.0,,0.0
PI,Joca Marques,22,220545.0,2020-05-02,0,0,0,0,0.0,0.0,,0.0
PI,Joca Marques,22,220545.0,2020-05-03,0,0,0,0,0.0,0.0,,0.0
PI,Joca Marques,22,220545.0,2020-05-04,0,0,0,0,0.0,0.0,,0.0
PI,Joca Marques,22,220545.0,2020-05-05,0,0,0,0,0.0,0.0,,0.0
PI,Joca Marques,22,220545.0,2020-05-06,0,0,0,0,0.0,0.0,,0.0
PI,Joca Marques,22,220545.0,2020-05-07,0,0,0,0,0.0,0.0,,0.0
PI,Joca Marques,22,220545.0,2020-05-08,0,0,0,0,0.0,0.0,,0.0
PI,Joca Marques,22,220545.0,2020-05-09,0,0,0,0,0.0,0.0,,0.0
PI,Joca Marques,22,220545.0,2020-05-10,0,0,0,0,0.0,0.0,,0.0
PI,Joca Marques,22,220545.0,2020-05-11,0,0,0,0,0.0,0.0,,0.0
PI,Joca Marques,22,220545.0,2020-05-12,0,0,0,0,0.0,0.0,,0.0
PI,Joca Marques,22,220545.0,2020-05-13,0,0,0,0,0.0,0.0,,0.0
PI,Joca Marques,22,220545.0,2020-05-14,0,0,0,0,0.0,0.0,,0.0
PI,Joca Marques,22,220545.0,2020-05-15,0,0,0,0,0.0,0.0,,0.0
PI,Joca Marques,22,220545.0,2020-05-16,0,0,0,0,0.0,0.0,,0.0
PI,Joca Marques,22,220545.0,2020-05-17,0,0,0,0,0.0,0.0,,0.0
PI,Joca Marques,22,220545.0,2020-05-18,0,0,0,0,0.0,0.0,,0.0
PI,Joca Marques,22,220545.0,2020-05-19,0,0,0,0,0.0,0.0,,0.0
PI,Joca Marques,22,220545.0,2020-05-20,0,0,0,0,0.0,0.0,,0.0
PI,Joca Marques,22,220545.0,2020-05-21,0,0,0,0,0.0,0.0,,0.0
PI,Joca Marques,22,220545.0,2020-05-22,0,0,0,0,0.0,0.0,,0.0
PI,Joca Marques,22,220545.0,2020-05-23,0,0,0,0,0.0,0.0,,0.0
PI,Joca Marques,22,220545.0,2020-05-24,0,0,0,0,0.0,0.0,,0.0
PI,Joca Marques,22,220545.0,2020-05-25,0,0,0,0,0.0,0.0,,0.0
PI,Joca Marques,22,220545.0,2020-05-26,0,0,0,0,0.0,0.0,,0.0
PI,Joca Marques,22,220545.0,2020-05-27,0,0,0,0,0.0,0.0,,0.0
PI,Joca Marques,22,220545.0,2020-05-28,0,0,0,0,0.0,0.0,,0.0
PI,Joca Marques,22,220545.0,2020-05-29,0,0,0,0,0.0,0.0,,0.0
PI,Joca Marques,22,220545.0,2020-05-30,0,0,0,0,0.0,0.0,,0.0
PI,Joca Marques,22,220545.0,2020-05-31,0,0,0,0,0.0,0.0,,0.0
PI,Joca Marques,22,220545.0,2020-06-01,0,0,0,0,0.0,0.0,,0.0
PI,Joca Marques,22,220545.0,2020-06-02,0,0,0,0,0.0,0.0,,0.0
PI,Joca Marques,22,220545.0,2020-06-03,0,0,0,0,0.0,0.0,,0.0
PI,Joca Marques,22,220545.0,2020-06-04,0,0,0,0,0.0,0.0,,0.0
PI,Joca Marques,22,220545.0,2020-06-05,0,0,0,0,0.0,0.0,,0.0
PI,Joca Marques,22,220545.0,2020-06-06,0,0,0,0,0.0,0.0,,0.0
PI,Joca Marques,22,220545.0,2020-06-07,0,0,0,0,0.0,0.0,,0.0
PI,Joca Marques,22,220545.0,2020-06-08,0,0,0,0,0.0,0.0,,0.0
PI,Joca Marques,22,220545.0,2020-06-09,0,0,0,0,0.0,0.0,,0.0
PI,Joca Marques,22,220545.0,2020-06-10,0,0,0,0,0.0,0.0,,0.0
PI,Joca Marques,22,220545.0,2020-06-11,0,0,0,0,0.0,0.0,,0.0
PI,Joca Marques,22,220545.0,2020-06-12,0,0,0,0,0.0,0.0,,0.0
PI,Joca Marques,22,220545.0,2020-06-13,0,0,0,0,0.0,0.0,,0.0
PI,Joca Marques,22,220545.0,2020-06-14,0,0,0,0,0.0,0.0,,0.0
PI,Joca Marques,22,220545.0,2020-06-15,0,0,0,0,0.0,0.0,,0.0
PI,Joca Marques,22,220545.0,2020-06-16,0,0,0,0,0.0,0.0,,0.0
PI,Joca Marques,22,220545.0,2020-06-17,3,3,0,0,0.42857142857142855,0.0,,0.47712125471966244
PI,Joca Marques,22,220545.0,2020-06-18,5,2,0,0,0.7142857142857143,0.0,,0.6989700043360189
PI,Joca Marques,22,220545.0,2020-06-19,6,1,0,0,0.8571428571428571,0.0,,0.7781512503836436
PI,Joca Marques,22,220545.0,2020-06-20,6,0,0,0,0.8571428571428571,0.0,,0.7781512503836436
PI,Joca Marques,22,220545.0,2020-06-21,7,1,0,0,1.0,0.0,,0.8450980400142568
PI,Joca Marques,22,220545.0,2020-06-22,7,0,0,0,1.0,0.0,,0.8450980400142568
PI,Joca Marques,22,220545.0,2020-06-23,7,0,0,0,1.0,0.0,,0.8450980400142568
