municipio,data,casosAcumulado,casosNovos,obitosAcumulado,obitosNovos,mediamovelcaso,mediamovelobito,crescimentoobito,crescimentocasos
Brasília,2020-03-27,0,0,0,0,,,,0.0
Brasília,2020-03-28,260,260,0,0,,,,2.4149733479708178
Brasília,2020-03-29,289,29,1,1,,,,2.4608978427565478
Brasília,2020-03-30,312,23,1,0,,,,2.494154594018443
Brasília,2020-03-31,332,20,3,2,,,,2.5211380837040362
Brasília,2020-04-01,355,23,3,0,,,,2.550228353055094
Brasília,2020-04-02,370,15,4,1,,,,2.568201724066995
Brasília,2020-04-03,402,32,5,1,,,,2.60422605308447
Brasília,2020-04-04,454,52,7,2,,,,2.6570558528571038
Brasília,2020-04-05,468,14,7,0,,,,2.670245853074124
Brasília,2020-04-06,473,5,10,3,,,,2.6748611407378116
Brasília,2020-04-07,492,19,12,2,,,,2.6919651027673606
Brasília,2020-04-08,509,17,12,0,,,,2.7067177823367587
Brasília,2020-04-09,527,18,13,1,37.642857142857146,0.9285714285714286,,2.7218106152125467
Brasília,2020-04-10,555,28,14,1,39.642857142857146,1.0,,2.7442929831226763
Brasília,2020-04-11,579,24,14,0,22.785714285714285,1.0,,2.762678563727436
Brasília,2020-04-12,614,35,14,0,23.214285714285715,0.9285714285714286,,2.788168371141168
Brasília,2020-04-13,638,24,15,1,23.285714285714285,1.0,,2.8048206787211623
Brasília,2020-04-14,651,13,17,2,22.785714285714285,1.0,,2.8135809885681917
Brasília,2020-04-15,682,31,17,0,23.357142857142858,1.0,,2.833784374656479
Brasília,2020-04-16,716,34,20,3,24.714285714285715,1.1428571428571428,,2.8549130223078554
Brasília,2020-04-17,746,30,20,0,24.571428571428573,1.0714285714285714,,2.8727388274726686
Brasília,2020-04-18,762,16,24,4,22.0,1.2142857142857142,,2.8819549713396007
Brasília,2020-04-19,827,65,24,0,25.642857142857142,1.2142857142857142,,2.9175055095525466
Brasília,2020-04-20,872,45,24,0,28.5,1.0,,2.940516484932567
Brasília,2020-04-21,881,9,24,0,27.785714285714285,0.8571428571428571,,2.944975908412048
